chrom,window_start,variant_count,chrom_label,chrom_length,window_end,window_mid,window_width,window_size,variants_per_mb,window_size_label
scaffold_5,18100001,15,Chr5,30106416,18200000,18150000.5,100000,100000,150,100 kb
scaffold_5,18200001,3,Chr5,30106416,18300000,18250000.5,100000,100000,30,100 kb
scaffold_5,18300001,11,Chr5,30106416,18400000,18350000.5,100000,100000,110,100 kb
scaffold_5,18400001,8,Chr5,30106416,18500000,18450000.5,100000,100000,80,100 kb
scaffold_5,18500001,10,Chr5,30106416,18600000,18550000.5,100000,100000,100,100 kb
scaffold_5,18600001,10,Chr5,30106416,18700000,18650000.5,100000,100000,100,100 kb
scaffold_5,18700001,33,Chr5,30106416,18800000,18750000.5,100000,100000,330,100 kb
scaffold_5,18800001,42,Chr5,30106416,18900000,18850000.5,100000,100000,420,100 kb
scaffold_5,18900001,32,Chr5,30106416,19000000,18950000.5,100000,100000,320,100 kb
scaffold_5,19000001,34,Chr5,30106416,19100000,19050000.5,100000,100000,340,100 kb
scaffold_5,19100001,20,Chr5,30106416,19200000,19150000.5,100000,100000,200,100 kb
scaffold_5,19200001,40,Chr5,30106416,19300000,19250000.5,100000,100000,400,100 kb
scaffold_5,19300001,48,Chr5,30106416,19400000,19350000.5,100000,100000,480,100 kb
scaffold_5,19400001,16,Chr5,30106416,19500000,19450000.5,100000,100000,160,100 kb
scaffold_5,19500001,65,Chr5,30106416,19600000,19550000.5,100000,100000,650,100 kb
scaffold_5,19600001,85,Chr5,30106416,19700000,19650000.5,100000,100000,850,100 kb
scaffold_5,19700001,43,Chr5,30106416,19800000,19750000.5,100000,100000,430,100 kb
scaffold_5,19800001,46,Chr5,30106416,19900000,19850000.5,100000,100000,460,100 kb
scaffold_5,19900001,36,Chr5,30106416,20000000,19950000.5,100000,100000,360,100 kb
scaffold_5,20000001,54,Chr5,30106416,20100000,20050000.5,100000,100000,540,100 kb
scaffold_5,20100001,36,Chr5,30106416,20200000,20150000.5,100000,100000,360,100 kb
scaffold_5,20200001,36,Chr5,30106416,20300000,20250000.5,100000,100000,360,100 kb
scaffold_5,20300001,28,Chr5,30106416,20400000,20350000.5,100000,100000,280,100 kb
scaffold_5,20400001,49,Chr5,30106416,20500000,20450000.5,100000,100000,490,100 kb
scaffold_5,20500001,44,Chr5,30106416,20600000,20550000.5,100000,100000,440,100 kb
scaffold_5,20600001,75,Chr5,30106416,20700000,20650000.5,100000,100000,750,100 kb
scaffold_5,20700001,46,Chr5,30106416,20800000,20750000.5,100000,100000,460,100 kb
scaffold_5,20800001,53,Chr5,30106416,20900000,20850000.5,100000,100000,530,100 kb
scaffold_5,20900001,44,Chr5,30106416,21000000,20950000.5,100000,100000,440,100 kb
scaffold_5,21000001,34,Chr5,30106416,21100000,21050000.5,100000,100000,340,100 kb
scaffold_5,21100001,31,Chr5,30106416,21200000,21150000.5,100000,100000,310,100 kb
scaffold_5,21200001,20,Chr5,30106416,21300000,21250000.5,100000,100000,200,100 kb
scaffold_5,21300001,43,Chr5,30106416,21400000,21350000.5,100000,100000,430,100 kb
scaffold_5,21400001,38,Chr5,30106416,21500000,21450000.5,100000,100000,380,100 kb
scaffold_5,21500001,104,Chr5,30106416,21600000,21550000.5,100000,100000,1040,100 kb
scaffold_5,21600001,36,Chr5,30106416,21700000,21650000.5,100000,100000,360,100 kb
scaffold_5,21700001,73,Chr5,30106416,21800000,21750000.5,100000,100000,730,100 kb
scaffold_5,21800001,50,Chr5,30106416,21900000,21850000.5,100000,100000,500,100 kb
scaffold_5,21900001,57,Chr5,30106416,22000000,21950000.5,100000,100000,570,100 kb
scaffold_5,22000001,29,Chr5,30106416,22100000,22050000.5,100000,100000,290,100 kb
scaffold_5,22100001,53,Chr5,30106416,22200000,22150000.5,100000,100000,530,100 kb
scaffold_5,22200001,51,Chr5,30106416,22300000,22250000.5,100000,100000,510,100 kb
scaffold_5,22300001,57,Chr5,30106416,22400000,22350000.5,100000,100000,570,100 kb
scaffold_5,22400001,48,Chr5,30106416,22500000,22450000.5,100000,100000,480,100 kb
scaffold_5,22500001,76,Chr5,30106416,22600000,22550000.5,100000,100000,760,100 kb
scaffold_5,22600001,73,Chr5,30106416,22700000,22650000.5,100000,100000,730,100 kb
scaffold_5,22700001,77,Chr5,30106416,22800000,22750000.5,100000,100000,770,100 kb
scaffold_5,22800001,35,Chr5,30106416,22900000,22850000.5,100000,100000,350,100 kb
scaffold_5,22900001,58,Chr5,30106416,23000000,22950000.5,100000,100000,580,100 kb
scaffold_5,23000001,46,Chr5,30106416,23100000,23050000.5,100000,100000,460,100 kb
scaffold_5,23100001,54,Chr5,30106416,23200000,23150000.5,100000,100000,540,100 kb
scaffold_5,23200001,57,Chr5,30106416,23300000,23250000.5,100000,100000,570,100 kb
scaffold_5,23300001,15,Chr5,30106416,23400000,23350000.5,100000,100000,150,100 kb
scaffold_5,23400001,41,Chr5,30106416,23500000,23450000.5,100000,100000,410,100 kb
scaffold_5,23500001,82,Chr5,30106416,23600000,23550000.5,100000,100000,820,100 kb
scaffold_5,23600001,5,Chr5,30106416,23700000,23650000.5,100000,100000,50,100 kb
scaffold_5,23700001,65,Chr5,30106416,23800000,23750000.5,100000,100000,650,100 kb
scaffold_5,23800001,62,Chr5,30106416,23900000,23850000.5,100000,100000,620,100 kb
scaffold_5,23900001,78,Chr5,30106416,24000000,23950000.5,100000,100000,780,100 kb
scaffold_5,24000001,36,Chr5,30106416,24100000,24050000.5,100000,100000,360,100 kb
scaffold_5,24100001,11,Chr5,30106416,24200000,24150000.5,100000,100000,110,100 kb
scaffold_5,24200001,35,Chr5,30106416,24300000,24250000.5,100000,100000,350,100 kb
scaffold_5,24300001,82,Chr5,30106416,24400000,24350000.5,100000,100000,820,100 kb
scaffold_5,24400001,66,Chr5,30106416,24500000,24450000.5,100000,100000,660,100 kb
scaffold_5,24500001,72,Chr5,30106416,24600000,24550000.5,100000,100000,720,100 kb
scaffold_5,24600001,51,Chr5,30106416,24700000,24650000.5,100000,100000,510,100 kb
scaffold_5,24700001,73,Chr5,30106416,24800000,24750000.5,100000,100000,730,100 kb
scaffold_5,24800001,32,Chr5,30106416,24900000,24850000.5,100000,100000,320,100 kb
scaffold_5,24900001,41,Chr5,30106416,25000000,24950000.5,100000,100000,410,100 kb
scaffold_5,25000001,38,Chr5,30106416,25100000,25050000.5,100000,100000,380,100 kb
scaffold_5,25100001,31,Chr5,30106416,25200000,25150000.5,100000,100000,310,100 kb
scaffold_5,25200001,38,Chr5,30106416,25300000,25250000.5,100000,100000,380,100 kb
scaffold_5,25300001,63,Chr5,30106416,25400000,25350000.5,100000,100000,630,100 kb
scaffold_5,25400001,46,Chr5,30106416,25500000,25450000.5,100000,100000,460,100 kb
scaffold_5,25500001,79,Chr5,30106416,25600000,25550000.5,100000,100000,790,100 kb
scaffold_5,25600001,96,Chr5,30106416,25700000,25650000.5,100000,100000,960,100 kb
scaffold_5,25700001,69,Chr5,30106416,25800000,25750000.5,100000,100000,690,100 kb
scaffold_5,25800001,73,Chr5,30106416,25900000,25850000.5,100000,100000,730,100 kb
scaffold_5,25900001,94,Chr5,30106416,26000000,25950000.5,100000,100000,940,100 kb
scaffold_5,26000001,50,Chr5,30106416,26100000,26050000.5,100000,100000,500,100 kb
scaffold_5,26100001,53,Chr5,30106416,26200000,26150000.5,100000,100000,530,100 kb
scaffold_5,26200001,135,Chr5,30106416,26300000,26250000.5,100000,100000,1350,100 kb
scaffold_5,26300001,41,Chr5,30106416,26400000,26350000.5,100000,100000,410,100 kb
scaffold_5,26400001,76,Chr5,30106416,26500000,26450000.5,100000,100000,760,100 kb
scaffold_5,26500001,77,Chr5,30106416,26600000,26550000.5,100000,100000,770,100 kb
scaffold_5,26600001,148,Chr5,30106416,26700000,26650000.5,100000,100000,1480,100 kb
scaffold_5,26700001,104,Chr5,30106416,26800000,26750000.5,100000,100000,1040,100 kb
scaffold_5,26800001,77,Chr5,30106416,26900000,26850000.5,100000,100000,770,100 kb
scaffold_5,26900001,52,Chr5,30106416,27000000,26950000.5,100000,100000,520,100 kb
scaffold_5,27000001,45,Chr5,30106416,27100000,27050000.5,100000,100000,450,100 kb
scaffold_5,27100001,28,Chr5,30106416,27200000,27150000.5,100000,100000,280,100 kb
scaffold_5,27200001,4,Chr5,30106416,27300000,27250000.5,100000,100000,40,100 kb
scaffold_5,27300001,7,Chr5,30106416,27400000,27350000.5,100000,100000,70,100 kb
scaffold_5,27400001,1,Chr5,30106416,27500000,27450000.5,100000,100000,10,100 kb
scaffold_5,27500001,2,Chr5,30106416,27600000,27550000.5,100000,100000,20,100 kb
scaffold_5,27600001,3,Chr5,30106416,27700000,27650000.5,100000,100000,30,100 kb
scaffold_5,27700001,91,Chr5,30106416,27800000,27750000.5,100000,100000,910,100 kb
scaffold_5,27800001,98,Chr5,30106416,27900000,27850000.5,100000,100000,980,100 kb
scaffold_5,27900001,78,Chr5,30106416,28000000,27950000.5,100000,100000,780,100 kb
scaffold_5,28000001,66,Chr5,30106416,28100000,28050000.5,100000,100000,660,100 kb
scaffold_5,28100001,23,Chr5,30106416,28200000,28150000.5,100000,100000,230,100 kb
scaffold_5,28200001,94,Chr5,30106416,28300000,28250000.5,100000,100000,940,100 kb
scaffold_5,28300001,111,Chr5,30106416,28400000,28350000.5,100000,100000,1110,100 kb
scaffold_5,28400001,124,Chr5,30106416,28500000,28450000.5,100000,100000,1240,100 kb
scaffold_5,28500001,63,Chr5,30106416,28600000,28550000.5,100000,100000,630,100 kb
scaffold_5,28600001,68,Chr5,30106416,28700000,28650000.5,100000,100000,680,100 kb
scaffold_5,28700001,5,Chr5,30106416,28800000,28750000.5,100000,100000,50,100 kb
scaffold_5,28800001,78,Chr5,30106416,28900000,28850000.5,100000,100000,780,100 kb
scaffold_5,28900001,64,Chr5,30106416,29000000,28950000.5,100000,100000,640,100 kb
scaffold_5,29000001,58,Chr5,30106416,29100000,29050000.5,100000,100000,580,100 kb
scaffold_5,29100001,76,Chr5,30106416,29200000,29150000.5,100000,100000,760,100 kb
scaffold_5,29200001,107,Chr5,30106416,29300000,29250000.5,100000,100000,1070,100 kb
scaffold_5,29300001,96,Chr5,30106416,29400000,29350000.5,100000,100000,960,100 kb
scaffold_5,29400001,9,Chr5,30106416,29500000,29450000.5,100000,100000,90,100 kb
scaffold_5,29500001,228,Chr5,30106416,29600000,29550000.5,100000,100000,2280,100 kb
scaffold_5,29600001,146,Chr5,30106416,29700000,29650000.5,100000,100000,1460,100 kb
scaffold_5,29700001,85,Chr5,30106416,29800000,29750000.5,100000,100000,850,100 kb
scaffold_5,29800001,69,Chr5,30106416,29900000,29850000.5,100000,100000,690,100 kb
scaffold_5,29900001,54,Chr5,30106416,30000000,29950000.5,100000,100000,540,100 kb
scaffold_5,30000001,45,Chr5,30106416,30100000,30050000.5,100000,100000,450,100 kb
scaffold_6,1,34,Chr6,23938505,100000,50000.5,100000,100000,340,100 kb
scaffold_6,100001,124,Chr6,23938505,200000,150000.5,100000,100000,1240,100 kb
scaffold_6,200001,38,Chr6,23938505,300000,250000.5,100000,100000,380,100 kb
scaffold_6,300001,94,Chr6,23938505,400000,350000.5,100000,100000,940,100 kb
scaffold_6,400001,34,Chr6,23938505,500000,450000.5,100000,100000,340,100 kb
scaffold_6,500001,74,Chr6,23938505,600000,550000.5,100000,100000,740,100 kb
scaffold_6,600001,94,Chr6,23938505,700000,650000.5,100000,100000,940,100 kb
scaffold_6,700001,98,Chr6,23938505,800000,750000.5,100000,100000,980,100 kb
scaffold_6,800001,89,Chr6,23938505,900000,850000.5,100000,100000,890,100 kb
scaffold_6,900001,72,Chr6,23938505,1000000,950000.5,100000,100000,720,100 kb
scaffold_6,1000001,94,Chr6,23938505,1100000,1050000.5,100000,100000,940,100 kb
scaffold_6,1100001,104,Chr6,23938505,1200000,1150000.5,100000,100000,1040,100 kb
scaffold_6,1200001,104,Chr6,23938505,1300000,1250000.5,100000,100000,1040,100 kb
scaffold_6,1300001,97,Chr6,23938505,1400000,1350000.5,100000,100000,970,100 kb
scaffold_6,1400001,68,Chr6,23938505,1500000,1450000.5,100000,100000,680,100 kb
scaffold_6,1500001,99,Chr6,23938505,1600000,1550000.5,100000,100000,990,100 kb
scaffold_6,1600001,85,Chr6,23938505,1700000,1650000.5,100000,100000,850,100 kb
scaffold_6,1700001,94,Chr6,23938505,1800000,1750000.5,100000,100000,940,100 kb
scaffold_6,1800001,120,Chr6,23938505,1900000,1850000.5,100000,100000,1200,100 kb
scaffold_6,1900001,42,Chr6,23938505,2000000,1950000.5,100000,100000,420,100 kb
scaffold_6,2000001,104,Chr6,23938505,2100000,2050000.5,100000,100000,1040,100 kb
scaffold_6,2100001,131,Chr6,23938505,2200000,2150000.5,100000,100000,1310,100 kb
scaffold_6,2200001,129,Chr6,23938505,2300000,2250000.5,100000,100000,1290,100 kb
scaffold_6,2300001,76,Chr6,23938505,2400000,2350000.5,100000,100000,760,100 kb
scaffold_6,2400001,103,Chr6,23938505,2500000,2450000.5,100000,100000,1030,100 kb
scaffold_6,2500001,153,Chr6,23938505,2600000,2550000.5,100000,100000,1530,100 kb
scaffold_6,2600001,86,Chr6,23938505,2700000,2650000.5,100000,100000,860,100 kb
scaffold_6,2700001,111,Chr6,23938505,2800000,2750000.5,100000,100000,1110,100 kb
scaffold_6,2800001,108,Chr6,23938505,2900000,2850000.5,100000,100000,1080,100 kb
scaffold_6,2900001,120,Chr6,23938505,3000000,2950000.5,100000,100000,1200,100 kb
scaffold_6,3000001,179,Chr6,23938505,3100000,3050000.5,100000,100000,1790,100 kb
scaffold_6,3100001,145,Chr6,23938505,3200000,3150000.5,100000,100000,1450,100 kb
scaffold_6,3200001,89,Chr6,23938505,3300000,3250000.5,100000,100000,890,100 kb
scaffold_6,3300001,81,Chr6,23938505,3400000,3350000.5,100000,100000,810,100 kb
scaffold_6,3400001,93,Chr6,23938505,3500000,3450000.5,100000,100000,930,100 kb
scaffold_6,3500001,33,Chr6,23938505,3600000,3550000.5,100000,100000,330,100 kb
scaffold_6,3600001,139,Chr6,23938505,3700000,3650000.5,100000,100000,1390,100 kb
scaffold_6,3700001,125,Chr6,23938505,3800000,3750000.5,100000,100000,1250,100 kb
scaffold_6,3800001,92,Chr6,23938505,3900000,3850000.5,100000,100000,920,100 kb
scaffold_6,3900001,112,Chr6,23938505,4000000,3950000.5,100000,100000,1120,100 kb
scaffold_6,4000001,85,Chr6,23938505,4100000,4050000.5,100000,100000,850,100 kb
scaffold_6,4100001,61,Chr6,23938505,4200000,4150000.5,100000,100000,610,100 kb
scaffold_6,4200001,157,Chr6,23938505,4300000,4250000.5,100000,100000,1570,100 kb
scaffold_6,4300001,53,Chr6,23938505,4400000,4350000.5,100000,100000,530,100 kb
scaffold_6,4400001,130,Chr6,23938505,4500000,4450000.5,100000,100000,1300,100 kb
scaffold_6,4500001,212,Chr6,23938505,4600000,4550000.5,100000,100000,2120,100 kb
scaffold_6,4600001,104,Chr6,23938505,4700000,4650000.5,100000,100000,1040,100 kb
scaffold_6,4700001,102,Chr6,23938505,4800000,4750000.5,100000,100000,1020,100 kb
scaffold_6,4800001,96,Chr6,23938505,4900000,4850000.5,100000,100000,960,100 kb
scaffold_6,4900001,86,Chr6,23938505,5000000,4950000.5,100000,100000,860,100 kb
scaffold_6,5000001,116,Chr6,23938505,5100000,5050000.5,100000,100000,1160,100 kb
scaffold_6,5100001,71,Chr6,23938505,5200000,5150000.5,100000,100000,710,100 kb
scaffold_6,5200001,56,Chr6,23938505,5300000,5250000.5,100000,100000,560,100 kb
scaffold_6,5300001,93,Chr6,23938505,5400000,5350000.5,100000,100000,930,100 kb
scaffold_6,5400001,87,Chr6,23938505,5500000,5450000.5,100000,100000,870,100 kb
scaffold_6,5500001,119,Chr6,23938505,5600000,5550000.5,100000,100000,1190,100 kb
scaffold_6,5600001,128,Chr6,23938505,5700000,5650000.5,100000,100000,1280,100 kb
scaffold_6,5700001,128,Chr6,23938505,5800000,5750000.5,100000,100000,1280,100 kb
scaffold_6,5800001,152,Chr6,23938505,5900000,5850000.5,100000,100000,1520,100 kb
scaffold_6,5900001,79,Chr6,23938505,6000000,5950000.5,100000,100000,790,100 kb
scaffold_6,6000001,98,Chr6,23938505,6100000,6050000.5,100000,100000,980,100 kb
scaffold_6,6100001,98,Chr6,23938505,6200000,6150000.5,100000,100000,980,100 kb
scaffold_6,6200001,157,Chr6,23938505,6300000,6250000.5,100000,100000,1570,100 kb
scaffold_6,6300001,93,Chr6,23938505,6400000,6350000.5,100000,100000,930,100 kb
scaffold_6,6400001,96,Chr6,23938505,6500000,6450000.5,100000,100000,960,100 kb
scaffold_6,6500001,76,Chr6,23938505,6600000,6550000.5,100000,100000,760,100 kb
scaffold_6,6600001,98,Chr6,23938505,6700000,6650000.5,100000,100000,980,100 kb
scaffold_6,6700001,15,Chr6,23938505,6800000,6750000.5,100000,100000,150,100 kb
scaffold_6,6800001,110,Chr6,23938505,6900000,6850000.5,100000,100000,1100,100 kb
scaffold_6,6900001,152,Chr6,23938505,7000000,6950000.5,100000,100000,1520,100 kb
scaffold_6,7000001,113,Chr6,23938505,7100000,7050000.5,100000,100000,1130,100 kb
scaffold_6,7100001,96,Chr6,23938505,7200000,7150000.5,100000,100000,960,100 kb
scaffold_6,7200001,126,Chr6,23938505,7300000,7250000.5,100000,100000,1260,100 kb
scaffold_6,7300001,116,Chr6,23938505,7400000,7350000.5,100000,100000,1160,100 kb
scaffold_6,7400001,106,Chr6,23938505,7500000,7450000.5,100000,100000,1060,100 kb
scaffold_6,7500001,126,Chr6,23938505,7600000,7550000.5,100000,100000,1260,100 kb
scaffold_6,7600001,114,Chr6,23938505,7700000,7650000.5,100000,100000,1140,100 kb
scaffold_6,7700001,111,Chr6,23938505,7800000,7750000.5,100000,100000,1110,100 kb
scaffold_6,7800001,51,Chr6,23938505,7900000,7850000.5,100000,100000,510,100 kb
scaffold_6,7900001,68,Chr6,23938505,8000000,7950000.5,100000,100000,680,100 kb
scaffold_6,8000001,144,Chr6,23938505,8100000,8050000.5,100000,100000,1440,100 kb
scaffold_6,8100001,112,Chr6,23938505,8200000,8150000.5,100000,100000,1120,100 kb
scaffold_6,8200001,67,Chr6,23938505,8300000,8250000.5,100000,100000,670,100 kb
scaffold_6,8300001,67,Chr6,23938505,8400000,8350000.5,100000,100000,670,100 kb
scaffold_6,8400001,61,Chr6,23938505,8500000,8450000.5,100000,100000,610,100 kb
scaffold_6,8500001,24,Chr6,23938505,8600000,8550000.5,100000,100000,240,100 kb
scaffold_6,8600001,75,Chr6,23938505,8700000,8650000.5,100000,100000,750,100 kb
scaffold_6,8700001,71,Chr6,23938505,8800000,8750000.5,100000,100000,710,100 kb
scaffold_6,8800001,17,Chr6,23938505,8900000,8850000.5,100000,100000,170,100 kb
scaffold_6,8900001,58,Chr6,23938505,9000000,8950000.5,100000,100000,580,100 kb
scaffold_6,9000001,59,Chr6,23938505,9100000,9050000.5,100000,100000,590,100 kb
scaffold_6,9100001,69,Chr6,23938505,9200000,9150000.5,100000,100000,690,100 kb
scaffold_6,9200001,78,Chr6,23938505,9300000,9250000.5,100000,100000,780,100 kb
scaffold_6,9300001,44,Chr6,23938505,9400000,9350000.5,100000,100000,440,100 kb
scaffold_6,9400001,24,Chr6,23938505,9500000,9450000.5,100000,100000,240,100 kb
scaffold_6,9500001,41,Chr6,23938505,9600000,9550000.5,100000,100000,410,100 kb
scaffold_6,9600001,44,Chr6,23938505,9700000,9650000.5,100000,100000,440,100 kb
scaffold_6,9700001,52,Chr6,23938505,9800000,9750000.5,100000,100000,520,100 kb
scaffold_6,9800001,93,Chr6,23938505,9900000,9850000.5,100000,100000,930,100 kb
scaffold_6,9900001,87,Chr6,23938505,10000000,9950000.5,100000,100000,870,100 kb
scaffold_6,10000001,60,Chr6,23938505,10100000,10050000.5,100000,100000,600,100 kb
scaffold_6,10100001,80,Chr6,23938505,10200000,10150000.5,100000,100000,800,100 kb
scaffold_6,10200001,99,Chr6,23938505,10300000,10250000.5,100000,100000,990,100 kb
scaffold_6,10300001,91,Chr6,23938505,10400000,10350000.5,100000,100000,910,100 kb
scaffold_6,10400001,72,Chr6,23938505,10500000,10450000.5,100000,100000,720,100 kb
scaffold_6,10500001,38,Chr6,23938505,10600000,10550000.5,100000,100000,380,100 kb
scaffold_6,10600001,47,Chr6,23938505,10700000,10650000.5,100000,100000,470,100 kb
scaffold_6,10700001,52,Chr6,23938505,10800000,10750000.5,100000,100000,520,100 kb
scaffold_6,10800001,55,Chr6,23938505,10900000,10850000.5,100000,100000,550,100 kb
scaffold_6,10900001,77,Chr6,23938505,11000000,10950000.5,100000,100000,770,100 kb
scaffold_6,11000001,108,Chr6,23938505,11100000,11050000.5,100000,100000,1080,100 kb
scaffold_6,11100001,151,Chr6,23938505,11200000,11150000.5,100000,100000,1510,100 kb
scaffold_6,11200001,88,Chr6,23938505,11300000,11250000.5,100000,100000,880,100 kb
scaffold_6,11300001,33,Chr6,23938505,11400000,11350000.5,100000,100000,330,100 kb
scaffold_6,11400001,41,Chr6,23938505,11500000,11450000.5,100000,100000,410,100 kb
scaffold_6,11500001,95,Chr6,23938505,11600000,11550000.5,100000,100000,950,100 kb
scaffold_6,11600001,63,Chr6,23938505,11700000,11650000.5,100000,100000,630,100 kb
scaffold_6,11700001,28,Chr6,23938505,11800000,11750000.5,100000,100000,280,100 kb
scaffold_6,11800001,97,Chr6,23938505,11900000,11850000.5,100000,100000,970,100 kb
scaffold_6,11900001,63,Chr6,23938505,12000000,11950000.5,100000,100000,630,100 kb
scaffold_6,12000001,35,Chr6,23938505,12100000,12050000.5,100000,100000,350,100 kb
scaffold_6,12100001,30,Chr6,23938505,12200000,12150000.5,100000,100000,300,100 kb
scaffold_6,12200001,39,Chr6,23938505,12300000,12250000.5,100000,100000,390,100 kb
scaffold_6,12300001,41,Chr6,23938505,12400000,12350000.5,100000,100000,410,100 kb
scaffold_6,12400001,73,Chr6,23938505,12500000,12450000.5,100000,100000,730,100 kb
scaffold_6,12500001,41,Chr6,23938505,12600000,12550000.5,100000,100000,410,100 kb
scaffold_6,12600001,50,Chr6,23938505,12700000,12650000.5,100000,100000,500,100 kb
scaffold_6,12700001,62,Chr6,23938505,12800000,12750000.5,100000,100000,620,100 kb
scaffold_6,12800001,13,Chr6,23938505,12900000,12850000.5,100000,100000,130,100 kb
scaffold_6,12900001,68,Chr6,23938505,13000000,12950000.5,100000,100000,680,100 kb
scaffold_6,13000001,53,Chr6,23938505,13100000,13050000.5,100000,100000,530,100 kb
scaffold_6,13100001,56,Chr6,23938505,13200000,13150000.5,100000,100000,560,100 kb
scaffold_6,13200001,17,Chr6,23938505,13300000,13250000.5,100000,100000,170,100 kb
scaffold_6,13300001,60,Chr6,23938505,13400000,13350000.5,100000,100000,600,100 kb
scaffold_6,13400001,81,Chr6,23938505,13500000,13450000.5,100000,100000,810,100 kb
scaffold_6,13500001,124,Chr6,23938505,13600000,13550000.5,100000,100000,1240,100 kb
scaffold_6,13600001,103,Chr6,23938505,13700000,13650000.5,100000,100000,1030,100 kb
scaffold_6,13700001,30,Chr6,23938505,13800000,13750000.5,100000,100000,300,100 kb
scaffold_6,13800001,44,Chr6,23938505,13900000,13850000.5,100000,100000,440,100 kb
scaffold_6,13900001,70,Chr6,23938505,14000000,13950000.5,100000,100000,700,100 kb
scaffold_6,14000001,42,Chr6,23938505,14100000,14050000.5,100000,100000,420,100 kb
scaffold_6,14100001,80,Chr6,23938505,14200000,14150000.5,100000,100000,800,100 kb
scaffold_6,14200001,51,Chr6,23938505,14300000,14250000.5,100000,100000,510,100 kb
scaffold_6,14300001,34,Chr6,23938505,14400000,14350000.5,100000,100000,340,100 kb
scaffold_6,14400001,50,Chr6,23938505,14500000,14450000.5,100000,100000,500,100 kb
scaffold_6,14500001,88,Chr6,23938505,14600000,14550000.5,100000,100000,880,100 kb
scaffold_6,14600001,86,Chr6,23938505,14700000,14650000.5,100000,100000,860,100 kb
scaffold_6,14700001,32,Chr6,23938505,14800000,14750000.5,100000,100000,320,100 kb
scaffold_6,14800001,52,Chr6,23938505,14900000,14850000.5,100000,100000,520,100 kb
scaffold_6,14900001,78,Chr6,23938505,15000000,14950000.5,100000,100000,780,100 kb
scaffold_6,15000001,61,Chr6,23938505,15100000,15050000.5,100000,100000,610,100 kb
scaffold_6,15100001,67,Chr6,23938505,15200000,15150000.5,100000,100000,670,100 kb
scaffold_6,15200001,120,Chr6,23938505,15300000,15250000.5,100000,100000,1200,100 kb
scaffold_6,15300001,97,Chr6,23938505,15400000,15350000.5,100000,100000,970,100 kb
scaffold_6,15400001,39,Chr6,23938505,15500000,15450000.5,100000,100000,390,100 kb
scaffold_6,15500001,23,Chr6,23938505,15600000,15550000.5,100000,100000,230,100 kb
scaffold_6,15600001,63,Chr6,23938505,15700000,15650000.5,100000,100000,630,100 kb
scaffold_6,15700001,64,Chr6,23938505,15800000,15750000.5,100000,100000,640,100 kb
scaffold_6,15800001,48,Chr6,23938505,15900000,15850000.5,100000,100000,480,100 kb
scaffold_6,15900001,69,Chr6,23938505,16000000,15950000.5,100000,100000,690,100 kb
scaffold_6,16000001,94,Chr6,23938505,16100000,16050000.5,100000,100000,940,100 kb
scaffold_6,16100001,114,Chr6,23938505,16200000,16150000.5,100000,100000,1140,100 kb
scaffold_6,16200001,111,Chr6,23938505,16300000,16250000.5,100000,100000,1110,100 kb
scaffold_6,16300001,87,Chr6,23938505,16400000,16350000.5,100000,100000,870,100 kb
scaffold_6,16400001,78,Chr6,23938505,16500000,16450000.5,100000,100000,780,100 kb
scaffold_6,16500001,65,Chr6,23938505,16600000,16550000.5,100000,100000,650,100 kb
scaffold_6,16600001,53,Chr6,23938505,16700000,16650000.5,100000,100000,530,100 kb
scaffold_6,16700001,49,Chr6,23938505,16800000,16750000.5,100000,100000,490,100 kb
scaffold_6,16800001,69,Chr6,23938505,16900000,16850000.5,100000,100000,690,100 kb
scaffold_6,16900001,47,Chr6,23938505,17000000,16950000.5,100000,100000,470,100 kb
scaffold_6,17000001,83,Chr6,23938505,17100000,17050000.5,100000,100000,830,100 kb
scaffold_6,17100001,59,Chr6,23938505,17200000,17150000.5,100000,100000,590,100 kb
scaffold_6,17200001,82,Chr6,23938505,17300000,17250000.5,100000,100000,820,100 kb
scaffold_6,17300001,106,Chr6,23938505,17400000,17350000.5,100000,100000,1060,100 kb
scaffold_6,17400001,54,Chr6,23938505,17500000,17450000.5,100000,100000,540,100 kb
scaffold_6,17500001,90,Chr6,23938505,17600000,17550000.5,100000,100000,900,100 kb
scaffold_6,17600001,50,Chr6,23938505,17700000,17650000.5,100000,100000,500,100 kb
scaffold_6,17700001,42,Chr6,23938505,17800000,17750000.5,100000,100000,420,100 kb
scaffold_6,17800001,100,Chr6,23938505,17900000,17850000.5,100000,100000,1000,100 kb
scaffold_6,17900001,65,Chr6,23938505,18000000,17950000.5,100000,100000,650,100 kb
scaffold_6,18000001,67,Chr6,23938505,18100000,18050000.5,100000,100000,670,100 kb
scaffold_6,18100001,50,Chr6,23938505,18200000,18150000.5,100000,100000,500,100 kb
scaffold_6,18200001,101,Chr6,23938505,18300000,18250000.5,100000,100000,1010,100 kb
scaffold_6,18300001,95,Chr6,23938505,18400000,18350000.5,100000,100000,950,100 kb
scaffold_6,18400001,126,Chr6,23938505,18500000,18450000.5,100000,100000,1260,100 kb
scaffold_6,18500001,81,Chr6,23938505,18600000,18550000.5,100000,100000,810,100 kb
scaffold_6,18600001,73,Chr6,23938505,18700000,18650000.5,100000,100000,730,100 kb
scaffold_6,18700001,59,Chr6,23938505,18800000,18750000.5,100000,100000,590,100 kb
scaffold_6,18800001,37,Chr6,23938505,18900000,18850000.5,100000,100000,370,100 kb
